inventory_item_id,card_name,inventory_value,legacy_displayed_price,asking_price,market_price,label_price,json_market_price,classification,proposed_game_id,proposed_game_label,game_mapping_basis,created_at,updated_at
"chaos-0abdfc33084d4dd0988f304a17dc5e58-3f98ddc056914a6a","Arcbound Shikari","0.26","0.26","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-46119e6ed22342c1","Faithful Mending","1.75","1.75","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-4933423f87254ac2","Brazen Upstart","0.08","0.08","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-4c536bf309a44a89","Ravenous Squirrel","0.34","0.34","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-54a93858c1d24c74","Deadly Brew","0.26","0.26","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-5689f48442aa4957","Reconstruct History","0.20","0.20","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-570cddb21943475f","Heartwarming Redemption","0.26","0.26","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-57bab21411264eff","Voyager Staff","0.35","0.35","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-61265b8162a14ec9","Domri's Ambush","0.29","0.29","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-6ac8e1dd2fed4383","Boros Signet","1.69","1.69","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-6aee4cf0f8d94b62","Kardur, Doomscourge","0.42","0.42","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-6b15af0b15e24ee7","Altar of the Goyf","0.22","0.22","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-735e5ab74325440a","Treasure Keeper","0.14","0.14","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-7709e5c79e6b4d79","Arcbound Shikari","0.25","0.25","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-781550d6c83844a8","Strandwalker","0.13","0.13","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-784f1d8cc1114f2a","Ravenous Squirrel","0.20","0.20","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-803ef20f513d4bca","Sunset Pyramid","0.22","0.22","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-83f723d87b8c41ff","Brass Herald","0.22","0.22","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-891cf691884842a9","Ichor Wellspring","1.51","1.51","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-8ada158fe51d40b2","Skinwing","0.08","0.08","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-8c997b4e30b24da1","Elixir of Immortality","0.70","0.70","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-94c6fc2af97541ce","Mind Stone","0.33","0.33","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-9fe19b42a896473e","Mercy Killing","5.00","5.00","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-a02563cc8a424696","Ketria Crystal","0.16","0.16","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-a1a01ab8ccf34bc0","Demon's Horn","0.22","0.22","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-a2aa35983e97458a","Colossal Plow","0.25","0.25","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-a2d1004371fa4071","Rix Maadi Guildmage","0.14","0.14","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-a35b7c02e0844dcb","Hero's Blade","0.18","0.18","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-a383bada5ec74b0e","Codex Shredder","0.35","0.35","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-a39875256cea498d","Relentless X-ATM092","0.32","0.32","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-a3e86d367a9b4004","Patrician's Scorn","0.22","0.22","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-a6394fc3b5dd4251","Phyrexian Juggernaut","0.27","0.27","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-a77c4d00817149d9","Inkfathom Witch","0.29","0.29","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-a9a558af38e041dd","Lorehold Excavation","0.21","0.21","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-adf45a9a6881436c","Bane of Bala Ged","0.40","0.40","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-b145feea8ec44e7f","Conclave Guildmage","0.19","0.19","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-b1c45d70611c4157","Prismari Apprentice","0.18","0.18","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-b2af900c6f8b4983","Relic Amulet","0.18","0.18","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-b6149fc209d04987","Stromkirk Captain","0.62","0.62","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-b7dcd0a2487043fe","Sphere of the Suns","0.15","0.15","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-b80cdf409d70418b","Waterlogged Teachings // Inundated Archive","0.46","0.46","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-b9abd83d6289430f","Maja, Bretagard Protector","0.21","0.21","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-bc8fafff71a94186","Diviner's Lockbox","0.07","0.07","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-bdc4bb70bea8461d","Mistmeadow Skulk","0.27","0.27","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-c20aac7af148477c","Vega, the Watcher","0.27","0.27","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-c72f2a7a1dc54785","Etchings of the Chosen","0.38","0.38","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-c9c81ace86e3486b","Bituminous Blast","0.40","0.40","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-cbe6142f03d44b1c","Ur-Golem's Eye","2.19","2.19","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-d21ae20be6334e60","Wee Dragonauts","0.21","0.21","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-d3c65c0356614eb6","Korlessa, Scale Singer","0.37","0.37","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-d75c279f2a464601","Rakdos Signet","4.11","4.11","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-d9d828774fc64ba4","Extruder","0.25","0.25","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-dc32548b3d874748","Stun Sniper","0.18","0.18","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-dd8b98c1148a4863","Bituminous Blast","0.18","0.18","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-de463de19e014881","Palladium Myr","3.38","3.38","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-e11ebb9572574ab4","Firja, Judge of Valor","0.22","0.22","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-e3da57fd55764e1a","Atraxa's Skitterfang","0.27","0.27","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-e48e5a43099c4434","Patchwork Gnomes","0.28","0.28","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-ee20735e01624b28","Covetous Urge","0.07","0.07","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-f37ed438e6de4f57","Vectis Gloves","0.25","0.25","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-f7efd4322f0a4ab9","Moritte of the Frost","0.23","0.23","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-f8e5cd22295f4960","Pattern Matcher","0.20","0.20","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-0abdfc33084d4dd0988f304a17dc5e58-fb733324e08e4f0f","Hedron Archive","0.31","0.31","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-09 23:19:00.782149+00","2026-09-09 23:19:00.782149+00"
"chaos-276fb96e958a416893357f56f7176eaf-09a1eb2411194330","Thallid Soothsayer","0.19","0.19","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:59:47.296175+00","2026-09-12 17:59:47.296175+00"
"chaos-276fb96e958a416893357f56f7176eaf-0a883f63187942af","Tiana, Ship's Caretaker","0.44","0.44","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:59:47.296175+00","2026-09-12 17:59:47.296175+00"
"chaos-276fb96e958a416893357f56f7176eaf-0ff5f47abdf0459e","Ugin's Construct","0.12","0.12","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-12 17:59:47.296175+00","2026-09-12 17:59:47.296175+00"
